"rules","support","confidence","coverage","lift","count","pvalue_test"
"{PTPRU_1=1,HEXD_1=1,FABP1_1=1,C1orf109_1=1} => {grading=1}",0.0833333333333333,0.91304347826087,0.0912698412698413,1.81170831906881,21,8.41447447093663e-09
"{PTPRU_1=1,HEXD_1=1,SLC24A3_1=1,FABP1_1=1} => {grading=1}",0.0833333333333333,0.84,0.0992063492063492,1.66677165354331,21,2.92668846286905e-12
"{PDE11A_2=1,PTPRU_1=1,FABP1_1=1,IL17RC_1_homo=1} => {grading=1}",0.103174603174603,0.838709677419355,0.123015873015873,1.66421132842266,26,6.34429105016666e-10
"{HERC5_1=1,PTPRU_1=1,CFHR4_1_homo=1,CD52_1_homo=1} => {grading=1}",0.0476190476190476,0.923076923076923,0.0515873015873016,1.83161720169594,12,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,PPP1R9A_1=1,HEXD_1=1} => {grading=1}",0.0952380952380952,0.827586206896552,0.115079365079365,1.64213956014119,24,6.34429105016666e-10
"{PDE11A_2=1,IRX5_1=1,PTPRU_1=1,PPP1R9A_1=1} => {grading=1}",0.115079365079365,0.878787878787879,0.130952380952381,1.74373657838225,29,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,PPP1R9A_1=1,MTHFD1_1_homo=1} => {grading=1}",0.126984126984127,0.864864864864865,0.146825396825397,1.716109810598,32,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,PPP1R9A_1=1,HEXD_1=1} => {grading=1}",0.126984126984127,0.82051282051282,0.154761904761905,1.62810417928528,32,8.41447447093663e-09
"{HERC5_1=1,CFHR4_1_homo=1,CD52_1_homo=1,CILP_3_homo=1} => {grading=1}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.67898243488795,11,2.92668846286905e-12
"{PDE11A_2=1,IRX5_1=1,CCDC61_1_homo=1,CILP_3_homo=1} => {grading=1}",0.0833333333333333,0.84,0.0992063492063492,1.66677165354331,21,6.34429105016666e-10
"{LRRC61_1=1,FABP1_1=1,RMI1_1_homo=1,TP53_1_homo=1} => {grading=1}",0.0396825396825397,0.909090909090909,0.0436507936507936,1.80386542591267,10,8.41447447093663e-09
"{LRRC61_1=1,FABP1_1=1,RMI1_1_homo=1,PRSS55_1_homo=1} => {grading=1}",0.0674603174603175,0.80952380952381,0.0833333333333333,1.60629921259843,17,4.46742937085718e-11
"{LRRC61_1=1,FABP1_1=1,CFHR4_1_homo=1,RMI1_1_homo=1} => {grading=1}",0.0396825396825397,1,0.0396825396825397,1.98425196850394,10,8.41447447093663e-09
"{IRX5_1=1,LRRC61_1=1,FABP1_1=1,RMI1_1_homo=1} => {grading=1}",0.0515873015873016,0.8125,0.0634920634920635,1.61220472440945,13,2.92668846286905e-12
"{LRRC61_1=1,FABP1_1=1,MTHFD1_1_homo=1,RMI1_1_homo=1} => {grading=1}",0.0555555555555556,0.823529411764706,0.0674603174603175,1.63408985641501,14,8.41447447093663e-09
"{LRRC61_1=1,HEXD_1=1,FABP1_1=1,RMI1_1_homo=1} => {grading=1}",0.0476190476190476,0.857142857142857,0.0555555555555556,1.7007874015748,12,8.41447447093663e-09
"{LRRC61_1=1,FABP1_1=1,FASTKD3_1_homo=1,RMI1_1_homo=1} => {grading=1}",0.0555555555555556,0.875,0.0634920634920635,1.73622047244094,14,8.41447447093663e-09
"{LRRC61_1=1,FABP1_1=1,RMI1_1_homo=1,RHBDF2_1_homo=1} => {grading=1}",0.0555555555555556,0.823529411764706,0.0674603174603175,1.63408985641501,14,8.41447447093663e-09
"{LRRC61_1=1,FABP1_1=1,C1orf109_1=1,RMI1_1_homo=1} => {grading=1}",0.0674603174603175,0.85,0.0793650793650794,1.68661417322835,17,4.46742937085718e-11
"{PDE11A_2=1,LRRC61_1=1,FABP1_1=1,RMI1_1_homo=1} => {grading=1}",0.0674603174603175,0.894736842105263,0.0753968253968254,1.77538334024036,17,8.41447447093663e-09
"{LRRC61_1=1,SLC24A3_1=1,FABP1_1=1,RMI1_1_homo=1} => {grading=1}",0.0595238095238095,0.833333333333333,0.0714285714285714,1.65354330708661,15,2.92668846286905e-12
"{LRRC61_1=1,EPCAM_1=1,FABP1_1=1,FASTKD3_1_homo=1} => {grading=1}",0.0634920634920635,0.842105263157895,0.0753968253968254,1.67094902610858,16,8.41447447093663e-09
"{HERC5_1=1,LRRC61_1=1,EPCAM_1=1,RMI1_1_homo=1} => {grading=1}",0.0714285714285714,0.857142857142857,0.0833333333333333,1.7007874015748,18,8.41447447093663e-09
"{HERC5_1=1,LRRC61_1=1,RMI1_1_homo=1,TXNRD1_1_homo=1} => {grading=1}",0.0793650793650794,0.8,0.0992063492063492,1.58740157480315,20,8.41447447093663e-09
"{HERC5_1=1,LRRC61_1=1,EPCAM_1=1,CD52_1_homo=1} => {grading=1}",0.0476190476190476,0.8,0.0595238095238095,1.58740157480315,12,8.41447447093663e-09
"{HERC5_1=1,LRRC61_1=1,EPCAM_1=1,PRSS55_1_homo=1} => {grading=1}",0.0674603174603175,0.80952380952381,0.0833333333333333,1.60629921259843,17,8.41447447093663e-09
"{HERC5_1=1,LRRC61_1=1,EPCAM_1=1,CFHR4_1_homo=1} => {grading=1}",0.0595238095238095,0.833333333333333,0.0714285714285714,1.65354330708661,15,6.34429105016666e-10
"{SLC24A3_1=1,ARHGAP25_1=1,RALY_1_homo=1,COQ7_1_homo=1} => {grading=0}",0.0753968253968254,0.826086956521739,0.0912698412698413,1.66539130434783,19,6.31878750350325e-09
"{GSTM3_1=1,ARHGAP25_1=1,COQ7_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0753968253968254,0.826086956521739,0.0912698412698413,1.66539130434783,19,1.08733688820887e-08
"{LSR_1=1,GSTM3_1=1,ARHGAP25_1=1,COQ7_1_homo=1} => {grading=0}",0.0833333333333333,0.84,0.0992063492063492,1.69344,21,1.08733688820887e-08
"{GSTM3_1=1,SLC24A3_1=1,ARHGAP25_1=1,COQ7_1_homo=1} => {grading=0}",0.0873015873015873,0.88,0.0992063492063492,1.77408,22,6.31878750350325e-09
"{LSR_1=1,GSTM3_1=1,CHPT1_1=1,COQ7_1_homo=1} => {grading=0}",0.0833333333333333,0.84,0.0992063492063492,1.69344,21,6.31878750350325e-09
"{GSTM3_1=1,CFHR4_1_homo=1,COQ7_1_homo=1,PRSS55_1_homo=1} => {grading=0}",0.0634920634920635,0.8,0.0793650793650794,1.6128,16,6.31878750350325e-09
"{GSTM3_1=1,CFHR4_1_homo=1,COQ7_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0833333333333333,0.807692307692308,0.103174603174603,1.62830769230769,21,6.31878750350325e-09
"{RNF149_1=1,CHPT1_1=1,ARHGAP25_1=1,POLI_1_homo=1} => {grading=0}",0.0555555555555556,0.823529411764706,0.0674603174603175,1.66023529411765,14,1.08733688820887e-08
"{CHPT1_1=1,TMEM40_2=1,ARHGAP25_1=1,CFHR4_1_homo=1} => {grading=0}",0.0753968253968254,0.826086956521739,0.0912698412698413,1.66539130434783,19,1.87848948255703e-14
"{LSR_1=1,GSTM3_1=1,IGFBP2_1=1,CHPT1_1=1} => {grading=0}",0.0952380952380952,0.827586206896552,0.115079365079365,1.66841379310345,24,6.31878750350325e-09
"{LSR_1=1,GSTM3_1=1,CHPT1_1=1,RBM11_1_homo=1} => {grading=0}",0.107142857142857,0.818181818181818,0.130952380952381,1.64945454545455,27,1.08733688820887e-08
"{FABP1_1=1,C1orf109_1=1,RMI1_1_homo=1,PRSS55_1_homo=1} => {grading=1}",0.0873015873015873,0.916666666666667,0.0952380952380952,1.81889763779528,22,8.41447447093663e-09
"{IRX5_1=1,PPP1R9A_1=1,FABP1_1=1,RMI1_1_homo=1} => {grading=1}",0.0634920634920635,0.842105263157895,0.0753968253968254,1.67094902610858,16,4.46742937085718e-11
"{PPP1R9A_1=1,FABP1_1=1,MTHFD1_1_homo=1,RMI1_1_homo=1} => {grading=1}",0.0833333333333333,0.91304347826087,0.0912698412698413,1.81170831906881,21,6.34429105016666e-10
"{PPP1R9A_1=1,HEXD_1=1,FABP1_1=1,RMI1_1_homo=1} => {grading=1}",0.0674603174603175,0.80952380952381,0.0833333333333333,1.60629921259843,17,6.34429105016666e-10
"{FABP1_1=1,C1orf109_1=1,CD52_1_homo=1,TMEM159_1_homo=1} => {grading=1}",0.0793650793650794,0.8,0.0992063492063492,1.58740157480315,20,8.41447447093663e-09
"{FABP1_1=1,C1orf109_1=1,TMEM159_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.107142857142857,0.9,0.119047619047619,1.78582677165354,27,8.41447447093663e-09
"{PDE11A_2=1,HERC5_1=1,FABP1_1=1,CD52_1_homo=1} => {grading=1}",0.0793650793650794,0.8,0.0992063492063492,1.58740157480315,20,8.41447447093663e-09
"{ALDH3A1_2=1,FABP1_1=1,FASTKD3_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0634920634920635,0.8,0.0793650793650794,1.58740157480315,16,4.46742937085718e-11
"{FABP1_1=1,C1orf109_1=1,CCDC61_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0952380952380952,0.827586206896552,0.115079365079365,1.64213956014119,24,8.41447447093663e-09
"{PDE11A_2=1,FABP1_1=1,CCDC61_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.107142857142857,0.818181818181818,0.130952380952381,1.6234788833214,27,8.41447447093663e-09
"{IRX5_1=1,PPP1R9A_1=1,EPCAM_1=1,FABP1_1=1} => {grading=1}",0.0793650793650794,0.8,0.0992063492063492,1.58740157480315,20,3.79438719254919e-08
"{IRX5_1=1,PPP1R9A_1=1,A2ML1_2_homo=1,RMI1_1_homo=1} => {grading=1}",0.0634920634920635,0.842105263157895,0.0753968253968254,1.67094902610858,16,8.41447447093663e-09
"{IRX5_1=1,PPP1R9A_1=1,HEXD_1=1,RALY_1_homo=1} => {grading=1}",0.0753968253968254,0.863636363636364,0.0873015873015873,1.71367215461704,19,6.34429105016666e-10
"{LOC100506422_1=1,A2ML1_2_homo=1,TMEM159_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0793650793650794,0.8,0.0992063492063492,1.58740157480315,20,6.34429105016666e-10
"{IRX5_1=1,HERC5_1=1,LOC100506422_1=1,CD52_1_homo=1} => {grading=1}",0.0674603174603175,0.85,0.0793650793650794,1.68661417322835,17,8.41447447093663e-09
"{IRX5_1=1,HERC5_1=1,EPCAM_1=1,CD52_1_homo=1} => {grading=1}",0.0634920634920635,0.888888888888889,0.0714285714285714,1.76377952755906,16,3.79438719254919e-08
"{PDE11A_2=1,HERC5_1=1,IL17RC_1_homo=1,CD52_1_homo=1} => {grading=1}",0.0833333333333333,0.807692307692308,0.103174603174603,1.60266505148395,21,8.41447447093663e-09
"{IRX5_1=1,ALDH3A1_2=1,PPP1R9A_1=1,TP53_1_homo=1} => {grading=1}",0.0952380952380952,0.8,0.119047619047619,1.58740157480315,24,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,ALDH3A1_2=1,PPP1R9A_1=1} => {grading=1}",0.107142857142857,0.818181818181818,0.130952380952381,1.6234788833214,27,4.46742937085718e-11
"{LOC100506422_1=1,CCDC61_1_homo=1,A2ML1_2_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0714285714285714,0.818181818181818,0.0873015873015873,1.6234788833214,18,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,HERC5_1=1,LOC100506422_1=1} => {grading=1}",0.0952380952380952,0.8,0.119047619047619,1.58740157480315,24,8.41447447093663e-09
"{IRX5_1=1,LOC100506422_1=1,PPP1R9A_1=1,EPCAM_1=1} => {grading=1}",0.0873015873015873,0.846153846153846,0.103174603174603,1.67898243488795,22,8.41447447093663e-09
"{IRX5_1=1,PPP1R9A_1=1,EPCAM_1=1,TP53_1_homo=1} => {grading=1}",0.103174603174603,0.838709677419355,0.123015873015873,1.66421132842266,26,4.46742937085718e-11
"{PDE11A_2=1,PPP1R9A_1=1,CCDC61_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.119047619047619,0.810810810810811,0.146825396825397,1.60885294743562,30,4.46742937085718e-11
"{IRX5_1=1,PPP1R9A_1=1,C1orf109_1=1,MTHFD1_1_homo=1} => {grading=1}",0.119047619047619,0.810810810810811,0.146825396825397,1.60885294743562,30,3.79438719254919e-08
"{CHPT1_1=1,RBM11_1_homo=1,CHPT1_1_homo=1,COQ7_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{CHPT1_1=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,COQ7_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{LSR_1=1,CHPT1_1=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,COQ7_1_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{RBM11_1_homo=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,COQ7_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{LSR_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,COQ7_1_homo=1} => {grading=0}",0.0238095238095238,1,0.0238095238095238,2.016,6,6.31878750350325e-09
"{HEXD_1=1,CHPT1_1=1,TMEM40_2=1,RBM11_1_homo=1,CHPT1_1_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{HEXD_1=1,CHPT1_1=1,TMEM40_2=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{HEXD_1=1,CHPT1_1=1,TMEM40_2=1,C1orf109_1=1,CHPT1_1_homo=1} => {grading=0}",0.0317460317460317,0.8,0.0396825396825397,1.6128,8,6.31878750350325e-09
"{HEXD_1=1,CHPT1_1=1,TMEM40_2=1,APOBEC1_1_homo=1,CHPT1_1_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
"{HEXD_1=1,CHPT1_1=1,RBM11_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0357142857142857,1,0.0357142857142857,2.016,9,6.31878750350325e-09
"{HEXD_1=1,CHPT1_1=1,C1orf109_1=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
"{HEXD_1=1,CHPT1_1=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0357142857142857,0.9,0.0396825396825397,1.8144,9,6.31878750350325e-09
"{CHPT1_1=1,TMEM40_2=1,RBM11_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
"{CHPT1_1=1,TMEM40_2=1,C1orf109_1=1,RBM11_1_homo=1,CHPT1_1_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,6.31878750350325e-09
"{CHPT1_1=1,TMEM40_2=1,RBM11_1_homo=1,APOBEC1_1_homo=1,CHPT1_1_homo=1} => {grading=0}",0.0396825396825397,0.909090909090909,0.0436507936507936,1.83272727272727,10,6.31878750350325e-09
"{CHPT1_1=1,TMEM40_2=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0317460317460317,0.8,0.0396825396825397,1.6128,8,6.31878750350325e-09
"{CHPT1_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0436507936507936,0.916666666666667,0.0476190476190476,1.848,11,6.31878750350325e-09
"{HEXD_1=1,TMEM40_2=1,RBM11_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{HEXD_1=1,TMEM40_2=1,C1orf109_1=1,RBM11_1_homo=1,CHPT1_1_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{HEXD_1=1,TMEM40_2=1,RBM11_1_homo=1,APOBEC1_1_homo=1,CHPT1_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{HEXD_1=1,TMEM40_2=1,C1orf109_1=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{HEXD_1=1,TMEM40_2=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{HEXD_1=1,TMEM40_2=1,C1orf109_1=1,APOBEC1_1_homo=1,CHPT1_1_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
"{HEXD_1=1,C1orf109_1=1,RBM11_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0317460317460317,1,0.0317460317460317,2.016,8,6.31878750350325e-09
"{LSR_1=1,HEXD_1=1,RBM11_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0238095238095238,1,0.0238095238095238,2.016,6,6.31878750350325e-09
"{HEXD_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0357142857142857,1,0.0357142857142857,2.016,9,6.31878750350325e-09
"{LSR_1=1,HEXD_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1,CHPT1_1_homo=1} => {grading=0}",0.0238095238095238,1,0.0238095238095238,2.016,6,6.31878750350325e-09
"{HEXD_1=1,C1orf109_1=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
"{TMEM40_2=1,C1orf109_1=1,RBM11_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{TMEM40_2=1,RBM11_1_homo=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
"{TMEM40_2=1,C1orf109_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1,CHPT1_1_homo=1} => {grading=0}",0.0357142857142857,0.9,0.0396825396825397,1.8144,9,6.31878750350325e-09
"{C1orf109_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
"{LSR_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1,CHPT1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{GSTM3_1=1,F5_2=1,GJE1_1=1,TMEM40_2=1,TXNRD1_1_homo=1} => {grading=0}",0.0238095238095238,1,0.0238095238095238,2.016,6,6.31878750350325e-09
"{GSTM3_1=1,F5_2=1,TMEM40_2=1,CCDC61_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
"{GSTM3_1=1,F5_2=1,TMEM40_2=1,RHBDF2_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0476190476190476,0.8,0.0595238095238095,1.6128,12,6.31878750350325e-09
"{PDE11A_2=1,SLC24A3_1=1,OR13C2_1=1,CD52_1_homo=1,FGF21_1_homo=1} => {grading=1}",0.0277777777777778,0.875,0.0317460317460317,1.73622047244094,7,8.41447447093663e-09
"{PDE11A_2=1,SLC24A3_1=1,C1orf109_1=1,OR13C2_1=1,FGF21_1_homo=1} => {grading=1}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.6234788833214,9,8.41447447093663e-09
"{PTPRU_1=1,C1orf109_1=1,OR13C2_1=1,CCDC61_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0238095238095238,1,0.0238095238095238,1.98425196850394,6,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,OR13C2_1=1,CCDC61_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0277777777777778,0.875,0.0317460317460317,1.73622047244094,7,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,C1orf109_1=1,OR13C2_1=1,CCDC61_1_homo=1} => {grading=1}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.76377952755906,8,8.41447447093663e-09
"{PTPRU_1=1,C1orf109_1=1,OR13C2_1=1,APOBEC1_1_homo=1,CCDC61_1_homo=1} => {grading=1}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.76377952755906,8,8.41447447093663e-09
"{ALDH3A1_2=1,PPP1R9A_1=1,OR13C2_1=1,APOBEC1_1_homo=1,CCDC61_1_homo=1} => {grading=1}",0.0357142857142857,0.9,0.0396825396825397,1.78582677165354,9,8.41447447093663e-09
"{ALDH3A1_2=1,EPCAM_1=1,OR13C2_1=1,CCDC61_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.6234788833214,9,6.34429105016666e-10
"{ALDH3A1_2=1,C1orf109_1=1,OR13C2_1=1,CCDC61_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.76377952755906,8,8.41447447093663e-09
"{ALDH3A1_2=1,EPCAM_1=1,C1orf109_1=1,OR13C2_1=1,CCDC61_1_homo=1} => {grading=1}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.6234788833214,9,8.41447447093663e-09
"{ALDH3A1_2=1,PPP1R9A_1=1,C1orf109_1=1,OR13C2_1=1,APOBEC1_1_homo=1} => {grading=1}",0.0476190476190476,0.923076923076923,0.0515873015873016,1.83161720169594,12,8.41447447093663e-09
"{ALDH3A1_2=1,EPCAM_1=1,C1orf109_1=1,OR13C2_1=1,MTHFD1_1_homo=1} => {grading=1}",0.0515873015873016,0.928571428571429,0.0555555555555556,1.84251968503937,13,8.41447447093663e-09
"{PDE11A_2=1,ALDH3A1_2=1,EPCAM_1=1,OR13C2_1=1,MTHFD1_1_homo=1} => {grading=1}",0.0515873015873016,0.928571428571429,0.0555555555555556,1.84251968503937,13,8.41447447093663e-09
"{ALDH3A1_2=1,EPCAM_1=1,OR13C2_1=1,APOBEC1_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0595238095238095,0.882352941176471,0.0674603174603175,1.75081056044465,15,6.34429105016666e-10
"{PDE11A_2=1,ALDH3A1_2=1,C1orf109_1=1,OR13C2_1=1,MTHFD1_1_homo=1} => {grading=1}",0.0476190476190476,0.8,0.0595238095238095,1.58740157480315,12,8.41447447093663e-09
"{ALDH3A1_2=1,C1orf109_1=1,OR13C2_1=1,APOBEC1_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0555555555555556,0.875,0.0634920634920635,1.73622047244094,14,8.41447447093663e-09
"{PDE11A_2=1,OR13C2_1=1,CFHR4_1_homo=1,CCDC61_1_homo=1,A2ML1_2_homo=1} => {grading=1}",0.0277777777777778,0.875,0.0317460317460317,1.73622047244094,7,8.41447447093663e-09
"{OR13C2_1=1,CFHR4_1_homo=1,APOBEC1_1_homo=1,CCDC61_1_homo=1,A2ML1_2_homo=1} => {grading=1}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.6234788833214,9,8.41447447093663e-09
"{PPP1R9A_1=1,C1orf109_1=1,OR13C2_1=1,CCDC61_1_homo=1,A2ML1_2_homo=1} => {grading=1}",0.0238095238095238,1,0.0238095238095238,1.98425196850394,6,8.41447447093663e-09
"{PDE11A_2=1,PPP1R9A_1=1,OR13C2_1=1,CCDC61_1_homo=1,A2ML1_2_homo=1} => {grading=1}",0.0238095238095238,1,0.0238095238095238,1.98425196850394,6,8.41447447093663e-09
"{PPP1R9A_1=1,OR13C2_1=1,APOBEC1_1_homo=1,CCDC61_1_homo=1,A2ML1_2_homo=1} => {grading=1}",0.0277777777777778,1,0.0277777777777778,1.98425196850394,7,8.41447447093663e-09
"{PDE11A_2=1,C1orf109_1=1,OR13C2_1=1,CCDC61_1_homo=1,A2ML1_2_homo=1} => {grading=1}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.6234788833214,9,8.41447447093663e-09
"{C1orf109_1=1,OR13C2_1=1,APOBEC1_1_homo=1,CCDC61_1_homo=1,A2ML1_2_homo=1} => {grading=1}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.67898243488795,11,8.41447447093663e-09
"{PDE11A_2=1,PPP1R9A_1=1,C1orf109_1=1,OR13C2_1=1,A2ML1_2_homo=1} => {grading=1}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.65354330708661,10,8.41447447093663e-09
"{PPP1R9A_1=1,C1orf109_1=1,OR13C2_1=1,APOBEC1_1_homo=1,A2ML1_2_homo=1} => {grading=1}",0.0436507936507936,0.916666666666667,0.0476190476190476,1.81889763779528,11,8.41447447093663e-09
"{PDE11A_2=1,PPP1R9A_1=1,OR13C2_1=1,APOBEC1_1_homo=1,A2ML1_2_homo=1} => {grading=1}",0.0476190476190476,0.857142857142857,0.0555555555555556,1.7007874015748,12,8.41447447093663e-09
"{C1orf109_1=1,OR13C2_1=1,CFHR4_1_homo=1,CCDC61_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0277777777777778,1,0.0277777777777778,1.98425196850394,7,8.41447447093663e-09
"{PDE11A_2=1,C1orf109_1=1,OR13C2_1=1,CFHR4_1_homo=1,CCDC61_1_homo=1} => {grading=1}",0.0277777777777778,0.875,0.0317460317460317,1.73622047244094,7,4.46742937085718e-11
"{C1orf109_1=1,OR13C2_1=1,CFHR4_1_homo=1,APOBEC1_1_homo=1,CCDC61_1_homo=1} => {grading=1}",0.0357142857142857,0.9,0.0396825396825397,1.78582677165354,9,6.34429105016666e-10
"{PPP1R9A_1=1,C1orf109_1=1,OR13C2_1=1,CCDC61_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0277777777777778,1,0.0277777777777778,1.98425196850394,7,6.34429105016666e-10
"{PDE11A_2=1,PPP1R9A_1=1,OR13C2_1=1,CCDC61_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0277777777777778,0.875,0.0317460317460317,1.73622047244094,7,8.41447447093663e-09
"{PPP1R9A_1=1,C1orf109_1=1,OR13C2_1=1,APOBEC1_1_homo=1,CCDC61_1_homo=1} => {grading=1}",0.0396825396825397,0.909090909090909,0.0436507936507936,1.80386542591267,10,4.46742937085718e-11
"{PDE11A_2=1,PPP1R9A_1=1,OR13C2_1=1,APOBEC1_1_homo=1,CCDC61_1_homo=1} => {grading=1}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.65354330708661,10,6.34429105016666e-10
"{EPCAM_1=1,C1orf109_1=1,OR13C2_1=1,CCDC61_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0396825396825397,1,0.0396825396825397,1.98425196850394,10,8.41447447093663e-09
